title,country,mbfc_page,bias_raw,factual,label,url,channel_id
Daily Headlines,US,fake-news,extremeright03,Low,ER,http://dailyheadlines.net/,
Daily Political Newswire,US,fake-news,right01,Mixed,R,https://dailypoliticalnewswire.com,
DC Alert,US,fake-news,extremeright05,Mixed,ER,https://dcalert.com,
Daily Stormer,US,fake-news,extremeright01,VeryLow,ER,https://dailystormer.name/,
DC Blue Dot,US,fake-news,extremeleft04,Mixed,EL,http://www.dcbluedot.com,
DC Dirty Laundry,US,fake-news,extremeright02,VeryLow,ER,https://dcdirtylaundry.com,
DavidHarrisJr.com,US,fake-news,extremeright03,Low,ER,https://davidharrisjr.com/,UC62KZJ1mShIQ-14rjzVYt9A
DC Gazette,US,fake-news,extremeright03,Low,ER,http://thedcgazette.com/,
Deep Left Field,US,fake-news,extremeleft06,Mixed,EL,http://deepleftfield.info/,
Democratic National Committee (DNC),US,fake-news,left11,Mixed,L,https://democrats.org/,UClkO4MArT2WKWj32YDD_-Ew
Defiant America,US,fake-news,extremeright03,Low,ER,http://defiantamerica.com/,UCXxBiKNgFVPJ-mIih5KsFSQ
Discover the Networks,US,fake-news,extremeright06,Low,ER,https://www.discoverthenetworks.org/,
Deplorable Kel,US,fake-news,extremeright03,Low,ER,https://deplorablekel.com,UCwXujdHXDI3gViVUmSnLIaA
Drudge Report,US,fake-news,right02,Low,R,https://www.drudgereport.com,UCuYj0t1uL7XfkM6qfkmvWwQ
Eagle Rising,US,fake-news,extremeright05,Low,ER,http://eaglerising.com/,
End the Fed,US,fake-news,right01,Low,R,http://endthefed.org/,UCmDyQb9Pe4GIDaiZ5V14I9g
En Volve,US,fake-news,extremeright02,VeryLow,ER,http://en-volve.com/,UC1XUCiDr1YxQv-qdF9vGB9A
Everytown for Gun Safety,US,fake-news,left8,Mixed,L,https://everytownresearch.org,UC9DYEsJYoyw8UtWY5ALY7iw
Evil.News,US,fake-news,extremeright02,,ER,https://www.evil.news/,
Explain Life,US,fake-news,extremeright02,,ER,https://explainlife.com,
Experience Awareness (abcbusinessnews.com),US,fake-news,right02,VeryLow,R,http://www.abcbusinessnews.com,
Exposing Government,US,fake-news,extremeright02,Low,ER,http://www.exposinggovernment.com,
Family Research Council,US,fake-news,extremeright02,Low,ER,https://www.frc.org/,UC2JPmy9Oi_5kAmaVPAInWFw
Flag & Cross,US,fake-news,extremeright06,Mixed,ER,https://flagandcross.com/,
Femalista,US,fake-news,left1,Mixed,L,https://www.femalista.com/,
Fash the Nation,US,fake-news,extremeright03,VeryLow,ER,http://fashthenation.com/,
FBNewsCycle,US,fake-news,extremeright05,Low,ER,http://fbnewscycle.com/,
Focus on the Family,US,fake-news,extremeright05,Low,ER,http://www.focusonthefamily.com/,UCnJ4_k4JY_O45NdJHoLxjJA
For the Right News,US,fake-news,extremeright04,Low,ER,https://www.fortherightnews.com/,
FreedomProject Media,US,fake-news,extremeright03,Low,ER,https://www.freedomproject.com/,UCyUPngKLxiB3xkUfHVDxGeg
Freedom News Report,US,fake-news,right02,Mixed,R,https://freedomnewsreport.com,
Frontpage Magazine,US,fake-news,extremeright05,Low,ER,https://www.frontpagemag.com/,
Gatestone Institute,US,fake-news,extremeright06,Mixed,ER,https://www.gatestoneinstitute.org/,UCJQp7cILk1KlbzwbSWoVHsQ
Geller Report,US,fake-news,extremeright02,Low,ER,https://gellerreport.com/,UCZnbZK8BNO9-JmY3vubuBhg
Girls Just Wanna Have Guns,US,fake-news,extremeright05,Low,ER,https://girlsjustwannahaveguns.com/,UC1TsGq-Hs8f3E9PoiM0V42g
Ghost.Report,US,fake-news,right04,Mixed,R,https://ghost.report/,UCnmjc1iMecGsv_JlbdUg8Dg
GOD (Good Lord Above),US,fake-news,left2,Mixed,L,http://thegoodlordabove.com/,
Gnews,US,fake-news,right01,Low,R,https://gnews.org/,
Godfather Politics,US,fake-news,extremeright03,Mixed,ER,https://godfatherpolitics.com,
GOP.gov (House Republicans),US,fake-news,right01,Mixed,R,https://www.gop.gov,UC4czmSY7dsAiLFseD313tKA
Great American Republic,US,fake-news,extremeright03,Low,ER,https://greatamericanrepublic.com,
Great American Daily,US,fake-news,extremeright03,Low,ER,https://greatamericandaily.com/,
GoodGopher,US,fake-news,right06,VeryLow,R,http://www.goodgopher.com/,
Gucmakale.com,US,fake-news,left1,Mixed,L,https://www.gucmakale.com/,
Heartland Institute,US,fake-news,right01,Low,R,https://www.heartland.org/,UCzp8QlVd_hDLfK1LMLDu3dQ
Hannity.com,US,fake-news,extremeright06,Low,ER,https://hannity.com/,
Hang the Bankers,US,fake-news,extremeright04,Low,ER,https://hangthebankers.com/,UCdrVWTDgdNyac2HVwC71_hg
Hogg Watch,US,fake-news,extremeright02,Low,ER,http://www.hoggwatch.com,
Illegal Alien Crime Report,US,fake-news,extremeright06,Mixed,ER,https://www.illegalaliencrimereport.com,
I Hypocrite,US,fake-news,extremeright04,Mixed,ER,http://ihypocrite.net,UCKGLZ1K7jKfi_42bHxdCBrA
I Love My Freedom,US,fake-news,extremeright02,VeryLow,ER,https://ilovemyfreedom.org/,
I Hate the Media,US,fake-news,extremeright04,Low,ER,https://www.ihatethemedia.com,
Illicit Info,US,fake-news,extremeright02,Low,ER,https://illicitinfo.com,
Information Liberation,US,fake-news,extremeright06,,ER,http://www.informationliberation.com/,
IMOwired,US,fake-news,extremeright02,VeryLow,ER,http://imowired.com/,
Institute for Historical Review,US,fake-news,extremeright01,VeryLow,ER,http://ihr.org/,UCu3qbH_KcelmuZgvIKihVWg
International Organization for the Family (IOF),US,fake-news,extremeright05,Low,ER,http://profam.org,
Joe for America,US,fake-news,extremeright05,Low,ER,https://joeforamerica.com/,UCImCx3ugcVsgQfx-5HiHhdw
Judicial Watch,US,fake-news,extremeright05,Low,ER,https://www.judicialwatch.org,UCGDaOZg2INC0Qg2Z203F1dA
Left Action,US,fake-news,extremeleft05,Low,EL,http://leftaction.com/,
Lady Liberty News,US,fake-news,extremeright02,,ER,http://ladylibertysnews.com/,
Left Exposed,US,fake-news,extremeright03,Low,ER,http://leftexposed.org/,
Lew Rockwell,US,fake-news,extremeright04,Mixed,ER,https://www.lewrockwell.com/,UCG9T-fUXhy7JO4cJxaYoyxA
Liberty Unyielding,US,fake-news,right01,MostlyFactual,R,https://www.libertynews.com/,UCjB9v0HaeA-wlSdqbEiPN3g
Lucianne.com,US,fake-news,right03,Mixed,R,https://www.lucianne.com/,
Mad World News,US,fake-news,extremeright03,Low,ER,https://madworldnews.com/,UCWhhnCDbueTWvzmW8wTEEoQ
LoonWatch,US,fake-news,extremeleft03,Low,EL,http://www.loonwatch.com/,UChRnfQ9xo-RGvPVc8qW9rAA
MAGA Daily Report,US,fake-news,right01,Mixed,R,https://magadailyreport.com,
MagaPill,US,fake-news,right01,Mixed,R,http://www.magapill.com,UCz_P1iyJ2vOn7TTaoKtCkNA
Middle American Democrat,US,fake-news,extremeleft05,Mixed,EL,https://middleamericandemocrat.com,
Middle East Media Research Institute (MEMRI),US,fake-news,right02,Mixed,R,https://www.memri.org/,UC59Cpk70K2TwdmApJOTuW9g
Middle East Forum,US,fake-news,extremeright04,Low,ER,https://www.meforum.org,UCc9cGV0srJhwKSSxBwLMi5A
Mixi.Media,US,fake-news,right01,Low,R,https://mixi.media/,
MILO News,US,fake-news,extremeright05,Mixed,ER,https://milo.yiannopoulos.net/,UC0aVoboXBUx2-tVIWHc3W2Q
MoonBattery,US,fake-news,extremeright03,Low,ER,https://moonbattery.com,
National Alliance,US,fake-news,extremeright01,VeryLow,ER,https://natall.com/,
My Right American,US,fake-news,extremeright03,Low,ER,https://myrightamerica.com,
MSMLies.com,US,fake-news,right05,Mixed,R,https://www.msmlies.com/,
MoveOn,US,fake-news,left1,Mixed,L,https://front.moveon.org,UCExmL8PAa1O93bUIYN7BJ_A
National Enquirer,US,fake-news,right06,Low,R,http://www.nationalenquirer.com/,
National Economics Editorial,US,fake-news,extremeright05,Low,ER,http://www.nationaleconomicseditorial.com/,UCuLiwYQQOwCulGYq9wTHqxw
National Policy Institute,US,fake-news,extremeright03,Low,ER,https://nationalpolicy.institute/,
New Nation News,US,fake-news,extremeright01,VeryLow,ER,www.newnation.org/,
National Rifle Association (NRA),US,fake-news,right01,Mixed,R,https://home.nra.org/,UCZr49eSL2aHQ_41476IrkbA
National Vanguard,US,fake-news,extremeright02,VeryLow,ER,https://nationalvanguard.org/,
National Right to Life Committee (NRLC),US,fake-news,extremeright03,Low,ER,https://www.nrlc.org/,UCtgcFGMzAywVb2RUEE1NFsg
News Punch,US,fake-news,extremeright01,VeryLow,ER,https://newspunch.com,
NewsAmmo,US,fake-news,extremeright06,Mixed,ER,http://newsammo.com/,
NewsWars,US,fake-news,extremeright06,Low,ER,https://newswars.com/,UCNvJ0yh0whfIPG3td9ShqTg
News With Views,US,fake-news,extremeright06,Low,ER,http://www.newswithviews.com/,
Oath Keepers,US,fake-news,extremeright02,Low,ER,https://www.oathkeepers.org,UC-OvPXGAoeZsnzqq6IOZWfw
NRL News Today,US,fake-news,extremeright03,Low,ER,https://www.nationalrighttolifenews.org/,
Occupy Democrats,US,fake-news,extremeleft03,Low,EL,https://occupydemocrats.com/,UCn_uMY15GlwaPpx80-WjR6g
NowThis News,US,fake-news,left2,Mixed,L,https://nowthisnews.com/,UCn4sPeUomNGIr26bElVdDYg
Outraged Patriot,US,fake-news,extremeright03,Low,ER,https://outragedpatriot.com/,
Patriot Crier,US,fake-news,extremeright03,Low,ER,http://patriotcrier.com,
Patribotics Blog,US,fake-news,rightcenter03,Low,RC,https://patribotics.blog/,
Pacific Pundit,US,fake-news,extremeright02,Low,ER,https://www.pacificpundit.com,
Patriot Journal,US,fake-news,extremeright06,Mixed,ER,https://patriotjournal.org,UCzHC2wUf7boCZAcHOASm2fA
Overpasses for America,US,fake-news,extremeright03,Low,ER,https://overpassesforamerica.com/,
Patriot Report,US,fake-news,extremeright03,Low,ER,https://www.patriotreport.com/,UCJQsu6NlI20wnTT-fSTA4kg
Patriotic Viral News,US,fake-news,extremeright04,Low,ER,http://patrioticviralnews.com/,
Personal Liberty,US,fake-news,extremeright04,Low,ER,https://personalliberty.com/,UCS3VysvZ5ub3BUtF0x4eiPQ
Perez Hilton,US,fake-news,left1,Mixed,L,https://perezhilton.com/,UCaHE2Xd6bhJbfM7T1TAmI9Q
PC Must Die News,US,fake-news,extremeright03,Low,ER,https://pcmustdie.com/,UCHq7Z0ZKH5wPxk-CMjIYlnA
PJ Media,US,fake-news,extremeright06,Mixed,ER,https://pjmedia.com/,
Polipace,US,fake-news,extremeleft06,Mixed,EL,http://polipace.com/,
Political Insider,US,fake-news,extremeright05,Low,ER,https://thepoliticalinsider.com,UC6b9_V1wIz7zK3x2Lqo9zCQ
Political Mayhem News,US,fake-news,extremeright03,Low,ER,https://politicalmayhem.news,
Political Flare,US,fake-news,extremeleft04,Low,EL,https://www.politicalflare.com,UCjGlSjwJI3Xi_13yyDkYwwQ
PM Nightly News,US,fake-news,extremeright06,Mixed,ER,http://pmnightlynews.com/,UCfgTcgk8-mFPE3FGuO3I6ig
Political State,US,fake-news,extremeleft04,Mixed,EL,https://politicalstate.org/,
Politifact News,US,fake-news,extremeright03,Low,ER,http://www.politifact.news/,
PragerU,US,fake-news,extremeright05,Low,ER,https://www.prageru.com,UCZWlSUNDvCCS1hBiXV0zKcA
Powdered Wig Society,US,fake-news,extremeright02,Low,ER,http://powderedwigsociety.com/,
Prntly,US,fake-news,extremeright03,Low,ER,https://prntly.com/,UCaar_S1DP28_FFeA57ej7ug
Population Research Institute,US,fake-news,extremeright03,Low,ER,https://www.pop.org/,UCT8M8X2QuwCWWznd8vm8x2w
Pro Trump News,US,fake-news,extremeright03,Low,ER,https://protrumpnews.com/,
Puppet String News,US,fake-news,extremeright02,Low,ER,http://www.puppetstringnews.com/,UCs3Yii8cwoiVo7Fx88Ebtgw
Real Conservatives Unite,US,fake-news,extremeright05,Low,ER,https://realconservativesunite.com,
Red Blue Divide,US,fake-news,right01,Mixed,R,https://redbluedivide.com/,
Raw Conservative Opinions,US,fake-news,right01,Mixed,R,https://rawconservativeopinions.com/,
Red State Watcher,US,fake-news,extremeright05,Low,ER,http://redstatewatcher.com/,
RedState,US,fake-news,right01,Mixed,R,https://www.redstate.com,
Reed Cooper News,US,fake-news,extremeright03,Low,ER,https://www.reedcooper.net,UCW0xSduuVLfvOn9cuozDKog
Revolver.News,US,fake-news,right02,Mixed,R,https://www.revolver.news/,
Republican National Committee (RNC),US,fake-news,right05,Mixed,R,https://www.gop.com/,UC3o7kbpTUQ5-0WTMIp8sVwA
Renew America,US,fake-news,extremeright02,Low,ER,http://www.renewamerica.com,UCi41XOOSzwn7HTLZoqWAb8A
Right Wing News,US,fake-news,extremeright04,Low,ER,https://rightwingnews.com/,UCI_XnBD9F9RporJLDCWSJhA
Right Smarts,US,fake-news,extremeright05,Mixed,ER,http://rightsmarts.com/,UCssTf_ge0gKU5a1XyudyATw
Right Wing News (Rightwing.news),US,fake-news,extremeright02,Low,ER,https://rightwing.news,
Right Wing Tribune,US,fake-news,extremeright02,Low,ER,https://rightwingtribune.com/,
Ruth Institute,US,fake-news,extremeright06,Mixed,ER,http://www.ruthinstitute.org,UCjiIv9YsKT37XxDGv2MmtUg
RushLimbaugh.com,US,fake-news,extremeright06,VeryLow,ER,https://www.rushlimbaugh.com/,UCE0w087r9HDTY0p3eBujQ-Q
Santa Monica Observer,US,fake-news,right04,Low,R,https://www.smobserved.com,UCpJnFmqACjwpjZg_LUHq5-w
SHTFplan.com,US,fake-news,extremeright03,Mixed,ER,http://www.shtfplan.com/,
Sons of 1776,US,fake-news,extremeright04,Low,ER,https://sonsof1776.com/,
Stares at the World,US,fake-news,extremeright03,Low,ER,http://www.staresattheworld.com/,UCiWItgZcbp5qnFWGIy3wyFQ
Steadfast and Loyal,US,fake-news,extremeright02,Low,ER,https://steadfastandloyal.com/,
State of the Nation,US,fake-news,extremeright03,Low,ER,http://stateofthenation.co/,UC5HfKBkO1G4qhJ103E9wMwA
Stone Cold Truth,US,fake-news,extremeright03,Low,ER,https://stonecoldtruth.com/,UCD9MGWXo8KcFf1Wg7qSsGPg
Stranger Than Fiction News,US,fake-news,right03,Mixed,R,http://stfnreport.com/,UCs152rb_PU7LuxzwZ4SpbjA
Subject Politics,US,fake-news,extremeright02,Low,ER,https://subjectpolitics.com/,UCmCSb-qGUn3xkMYeIITIsqQ
Summit News,US,fake-news,extremeright03,Low,ER,https://summit.news,
SwampDrain.com,US,fake-news,extremeright03,Low,ER,https://swampdrain.com,
Taki's Magazine,US,fake-news,extremeright04,Low,ER,http://takimag.com/,UCdG6_UjJQcahf0_PcCm6DNg
SurvivalBlog.com,US,fake-news,extremeright05,Low,ER,https://survivalblog.com/,
Tea Party Inc,US,fake-news,extremeright04,Low,ER,https://www.teaparty.org/,
Teddy Stick,US,fake-news,extremeright05,Low,ER,https://teddystick.com/,
The Angry Patriot,US,fake-news,extremeright03,VeryLow,ER,http://www.angrypatriotmovement.com/,
The American Mirror,US,fake-news,extremeright03,Low,ER,http://theamericanmirror.com/,
The Bearded Patriot,US,fake-news,extremeright06,Low,ER,https://thebeardedpatriot.com/,
Tea Party Patriots,US,fake-news,right01,Mixed,R,http://www.teapartypatriots.org/,UCdZVA4ZKzyaRvNoPw2BYrCQ
The Beltway Report,US,fake-news,extremeright05,Mixed,ER,https://www.thebeltwayreport.com/,
The Buffalo Chronicle,US,fake-news,extremeright06,Mixed,ER,https://buffalochronicle.com,
The Boston Tribune,US,fake-news,right01,Low,R,http://thebostontribune.com/,
The Conservative Brief,US,fake-news,right01,,R,https://www.theconservativebrief.com,
The Conservative Papers,US,fake-news,right03,Mixed,R,https://conservativepapers.com/,UC8-9WuTrYo2ETqR3yX9NA3A
The Daily Bell,US,fake-news,right04,,R,http://www.thedailybell.com/,UCiuze4SwQT_1hMd0ap9O6nw
The Deplorable Society,US,fake-news,extremeright03,,ER,https://thedeplorablesociety.com,
The D.C. Clothesline,US,fake-news,extremeright03,,ER,http://www.dcclothesline.com/,
The Federalist Papers Project,US,fake-news,extremeright03,,ER,http://thefederalistpapers.org/,UCeyQ_BjAU1xlt_bOMUOeNuA
The Federation for American Immigration Reform (FAIR),US,fake-news,extremeright02,,ER,http://www.fairus.org/,UC-cBbqorFmquilxI8KylKwA
The Free Patriot,US,fake-news,extremeright03,Low,ER,http://thefreepatriot.org/,
The Free Telegraph,US,fake-news,right02,,R,https://freetelegraph.com/,UCXQWDyEcfw63xOYJgh_WpzA
The Gateway Pundit,US,fake-news,extremeright02,Low,ER,https://www.thegatewaypundit.com/,UCrnm0Enrzik7CfgAhrfmmSQ
The Freedom Times,US,fake-news,extremeright03,Low,ER,https://www.thefreedomtimes.com/,
The Horn News,US,fake-news,extremeright04,,ER,https://thehornnews.com/,UC8yLFx_75PnBUYKnL9oUucQ
The LA Post,US,fake-news,extremeright03,,ER,https://thelapost.com/,
The Last Refuge (Conservative Treehouse),US,fake-news,extremeright03,Low,ER,https://theconservativetreehouse.com/,UCAgM5cM5q8hqbIqOy2OHWEw
The Last Resistance,US,fake-news,extremeright02,,ER,https://lastresistance.com/,
The Liberty Daily,US,fake-news,extremeright05,,ER,thelibertydaily.com,
The National Patriot,US,fake-news,extremeright04,,ER,http://www.thenationalpatriot.com/,
The Liberty Eagle,US,fake-news,extremeright03,,ER,http://www.thelibertyeagle.com,UCG-gYBeBts49ULquwo33k9g
The Millennium Report,US,fake-news,extremeright03,Low,ER,http://themillenniumreport.com,
The National Pulse,US,fake-news,extremeright04,Mixed,ER,https://thenationalpulse.com/,UCDoUTHgXzHLSqsAPGD_Rd9A
The News Guru,US,fake-news,extremeright02,,ER,https://mynewsguru.com,
The New Observer,US,fake-news,extremeright01,,ER,http://newobserveronline.com/,
The Other 98%,US,fake-news,left1,,L,https://other98.com,UCi_vSLFeG_O6NOOWhkGMDnQ
The Peoples Truth,US,fake-news,extremeright02,,ER,http://thepeoplestruth.com/,
The New York Evening,US,fake-news,extremeright02,,ER,http://thenewyorkevening.com/,
The Proud Conservative,US,fake-news,extremeright03,,ER,http://www.proudcons.com/,
The Premium News,US,fake-news,extremeright01,,ER,http://thepremiumnews.com/,
The Post & Email,US,fake-news,right01,Mixed,R,https://www.thepostemail.com,
The Politics Online,US,fake-news,extremeright03,Low,ER,http://www.thepolitics.online,
The Proud Liberal,US,fake-news,extremeleft06,,EL,http://theproudliberal.org/,
ThePoliticalBrief.com,US,fake-news,extremeright02,VeryLow,ER,https://thepoliticalbrief.com/,
The Red Elephants,US,fake-news,extremeright01,,ER,http://theredelephants.com/,UCc6_gO6Gvh3dYY8yocJDY-g
The Religion of Peace,US,fake-news,extremeright02,,ER,https://www.thereligionofpeace.com/,
The Remnant Magazine,US,fake-news,extremeright05,,ER,https://remnantnewspaper.com,UCaYPEP4en3RHlvC5r34YR2g
The Science Times,US,fake-news,rightcenter09,Mixed,RC,https://www.sciencetimes.com/,
The Right Stuff,US,fake-news,extremeright01,VeryLow,ER,https://therightstuff.biz/,
The Times of America,US,fake-news,extremeright03,,ER,http://www.digifection.com/,
TheSpectator.info,US,fake-news,extremeright04,VeryLow,ER,https://thespectator.info/,
The Trump Media,US,fake-news,extremeright02,,ER,http://thetrumpmedia.com/,
The US Patriot,US,fake-news,extremeright03,,ER,http://theuspatriot.com/,
The USA Conservative,US,fake-news,extremeright02,,ER,http://usa-conservative.com/,
The Unz Review,US,fake-news,extremeright04,Low,ER,http://www.unz.com/,
The Washington Sentinel,US,fake-news,extremeright06,Mixed,ER,https://thewashingtonsentinel.com,
The Washington Reporter,US,fake-news,extremeright05,,ER,https://thewashingtonreporter.com/,
The Washington Feed,US,fake-news,extremeright04,,ER,http://washingtonfeed.com/,
TheBreakingNews,US,fake-news,extremeright02,,ER,http://thebreakingnews.today,
Think Americana,US,fake-news,extremeright04,,ER,https://thinkamericana.com,UCm3egOccLDKBYMdrp25CHow
TooFab,US,fake-news,left10,Mixed,L,https://toofab.com/,UCrJWWrN-jsSau3Kmb1WUeCw
ToddStarnes.com,US,fake-news,extremeright05,Mixed,ER,https://www.toddstarnes.com/,UC0WFms0xto8h5FXkbjz4mvA
Top Right News,US,fake-news,extremeright02,,ER,http://toprightnews.com,
Townhall,US,fake-news,right04,Mixed,R,https://townhall.com/,UCWq53_f3zgMcWuE-XFKSpyQ
TPL News,US,fake-news,extremeleft04,,EL,http://tplnews.com,
Top Topic,US,fake-news,extremeright02,,ER,https://www.toptopic.club,
Trending Politics,US,fake-news,right01,Mixed,R,https://trendingpolitics.com/,UCNsOMrEYnRq6lUQhyIItSKw
TriggerReset,US,fake-news,extremeright02,,ER,https://triggerreset.net,
True Blue Scoop,US,fake-news,extremeleft04,,EL,https://www.truebluescoop.com,
Trump.News,US,fake-news,extremeright02,,ER,http://trump.news/,
Trumpservative News,US,fake-news,extremeright02,,ER,http://www.trumpservativenews.info,
Truth and Action,US,fake-news,extremeright03,Low,ER,http://www.truthandaction.org/,UCVC0Twa673bTj_Mc0VsQROA
QPolitical,US,fake-news,extremeright04,Mixed,ER,http://qpolitical.com/,
Trump Train News,US,fake-news,extremeright05,Mixed,ER,https://trumptrainnews.com/,
Truth in Media,US,fake-news,extremeright06,Low,ER,http://truthinmedia.com/,UC1h3bqESVdqkwm123Ce4ZmA
Truth Monitor,US,fake-news,extremeright02,,ER,https://www.truthmonitor.com/,
Truth Uncensored,US,fake-news,extremeright03,,ER,http://truthuncensored.net/,
Understanding The Threat,US,fake-news,extremeright03,,ER,https://www.understandingthethreat.com/,UCXY4laB0vrcGiYS6XI6M6xA
Uncle Sams Misguided Children,US,fake-news,extremeright04,,ER,https://news.unclesamsmisguidedchildren.com/,UC-5fbO9oT3SKREKe2pBFK8A
Turning Point USA,US,fake-news,right02,Low,R,https://www.tpusa.com/,UCVrK_pMRp_q8IelpfUCTGLQ
Underground Journalist,US,fake-news,extremeleft02,,EL,http://undergroundjournalist.org/,
Unique Web Magazine,US,fake-news,extremeright03,,ER,http://uniquewebmagazine.com/,
US Advisor,US,fake-news,extremeright01,,ER,http://ushealthyadvisor.com/,
Unite America First,US,fake-news,extremeright03,Low,ER,https://uniteamericafirst.com/,UCNohUmuAnQa29YmaxzbaksA
Universe Politics,US,fake-news,extremeright02,,ER,http://universepolitics.com/,
US Backlash,US,fake-news,extremeright01,,ER,https://usbacklash.org/,
US Chronicle,US,fake-news,extremeright02,Low,ER,http://www.uschronicle.com/,
US Info News,US,fake-news,extremeright02,,ER,http://usinfonews.com/,
US Journal Review,US,fake-news,extremeright03,,ER,http://usjournalreview.com/,
UsLibertyWire.club,US,fake-news,extremeright01,,ER,https://www.uslibertywire.club,
US Liberty Wire,US,fake-news,extremeright04,,ER,https://uslibertywire.com/,
US National News,US,fake-news,extremeleft03,,EL,http://usnationalnews.org,
USA Conservative Report,US,fake-news,extremeright02,,ER,http://usaconservativereport.com,
USA Dose News,US,fake-news,extremeright02,,ER,http://usadosenews.com/,
USA Daily Post,US,fake-news,extremeright02,,ER,http://usadailypost.us/,
USA in Front,US,fake-news,extremeright02,,ER,http://usainfront.com,
USA is Online,US,fake-news,extremeright02,VeryLow,ER,https://usaisonline.com/,
USA News for You,US,fake-news,extremeleft02,,EL,http://usanews4u.us/,
USANewsToday,US,fake-news,extremeright03,,ER,http://usanewstoday.org/,
USA News/Politics USA News,US,fake-news,extremeright01,,ER,http://politicsusanews.com/,
USA Public Life,US,fake-news,extremeright02,,ER,http://www.usapubliclife.com,
USA World Box,US,fake-news,extremeright04,,ER,http://www.usaworldbox.com/,
USAFirstInfo,US,fake-news,extremeright02,,ER,http://www.usafirstinformation.com/,
USA Supreme,US,fake-news,extremeright04,,ER,http://www.usasupreme.com/,
USAnetwork.info,US,fake-news,extremeright03,VeryLow,ER,https://usanetwork.info,
US Postman,US,fake-news,extremeright02,,ER,http://uspostman.com/,
UsRight Left.com,US,fake-news,extremeright03,,ER,http://usrightleft.com,
Vanguard America,US,fake-news,extremeright01,,ER,https://bloodandsoil.org/,
Vidmax,US,fake-news,extremeright03,,ER,http://vidmax.com/,UCVmrw6sKF6kb9dbharFSRyA
VDARE,US,fake-news,right01,,R,http://www.vdare.com/,
Viral Patriot,US,fake-news,extremeright02,,ER,https://theviralpatriot.com/,
Walk With Her,US,fake-news,extremeleft04,,EL,http://walkwithher.com/,
Washington News Press,US,fake-news,extremeright02,VeryLow,ER,https://fibrohealthnews.com/,
WallBuilders,US,fake-news,extremeright04,,ER,https://wallbuilders.com,UC1iuHaUCQ8-Jay4u3l2N1_Q
Washington Pundit,US,fake-news,extremeright04,,ER,https://thewashingtonpundit.com,UCmOO4J8Gm424w0PJqr7Rr-w
WayneDupree.com,US,fake-news,extremeright05,Low,ER,https://www.waynedupree.com/,UC53Ol_8Flq5w2qpxNyKpvKw
Washington Times,US,fake-news,rightcenter01,Mixed,RC,https://www.washingtontimes.com/,UCsCE4IMMFuwPYbwDqaz7udQ
We Conservative,US,fake-news,extremeright01,,ER,http://weconservative.com/,
We The People Daily,US,fake-news,extremeright05,,ER,https://wethepeopledaily.com/,
Winning Democrats,US,fake-news,extremeleft01,,EL,http://winningdemocrats.com/,
Witherspoon Institute,US,fake-news,extremeright05,,ER,https://www.thepublicdiscourse.com/,UCQr6AwjGD8HKS5ZDwtM-LOw
Woke Sloth,US,fake-news,extremeleft04,,EL,https://wokesloth.com,
Women are Human,US,fake-news,right02,Mixed,R,https://www.womenarehuman.com/,
Women's Rights News,US,fake-news,left1,Mixed,L,https://www.facebook.com/WOMENSRIGHTSNEWS/,
Yes I'm Right,US,fake-news,extremeright02,,ER,https://yesimright.com/,
WorldStarHipHop,US,fake-news,left3,Mixed,L,https://www.worldstarhiphop.com/,UC-yXuc1__OzjwpsJPlxYUCQ
YourContent,US,fake-news,right10,Mixed,R,https://www.yc.news/,UC6fSSR82uXC1IZUeAmJHVAA
YR Media,US,leftcenter,leftcenter09,,LC,https://yr.media,UCLCZYqqopva7k-4PIVpL7Mw
RADAR,US,right,right061,,R,https://radaronline.com,UCBYl843cTtXfbRn0eP2gk_g
Stock News USA,US,left,left8,,L,https://stocknewsusa.com,UC0NZd2UTSPy5gj1NWjiiaMg
Americans for Limited Government,US,right,right011,,R,https://getliberty.org/,UCtHQIheJUwH2dr0pG198z9Q
TakePart,US,center,leastbiased021,,C,http://www.takepart.com,UCFYRWsIH2BivGa_-2LVTsBA
