StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q41,Q40,Q43,Q43_5_TEXT,Q45,Q45_11_TEXT,Q46,Q35,Q36,Q16,Q19,Q20,Q21,Q97,Q23,Q24,Q26,Q25,Q27,Q92,Q60,Q61,Q62,Q63,Q64,Q67,Q68,Q69,Q95,Q71,Q72,Q81,Q82,Q83,Q85,Q86,Q32,Q42,Random ID
2022-10-11 22:12:39,2022-10-11 22:20:53,IP Address,69.140.62.75,100,494,True,2022-10-11 22:20:53,R_3ndcGczS9kVOf3C,,,,,39.0715,-76.6963,anonymous,EN,I consent to participate in this survey,Graduate degree,Man,,White,,Conservative,At least once every month,Most of the time,"Yes, rarely","weird content, horror","none, ignored them.",,video,No,No,,,4,2,Yes,No,,,3,No,No,,Yes,,4,No,No,,,3,5c0f1cf4f3027300014b606f,,14463
2022-10-11 22:15:08,2022-10-11 22:21:03,IP Address,162.83.177.205,100,355,True,2022-10-11 22:21:04,R_2ydSTmafj14FB3Q,,,,,40.7597,-73.981,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,White,,Liberal,At least once every day,Always,"Yes, sometimes",too many videos about drug addicts,I didn't do anything because I am actually subscribed to his channel which has a variety of controversial topics. I just am tired of seeing addicts,,video,No,No,,,2,2,No,No,,,1- not at all effective,No,No,,Yes,,Not sure,No,No,,,Not sure,5dcf34f64fee9907fc626f0f,Interesting. I have been on youtube for years but never noticed any of these features. I'll look for them.,62934
2022-10-11 22:08:28,2022-10-11 22:21:29,IP Address,67.52.112.122,100,781,True,2022-10-11 22:21:30,R_2zGdmIrHUM8iCQ3,,,,,33.6647,-117.9663,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Very liberal,At least once every day,Never,"Yes, sometimes","Political, kids videos",Generally I watch on incognito mode so it resets if I close and reopen. Otherwise I go to youtube's watched history and delete the video that likely lead to the recommendation,,video,Yes,Yes,,4,,2,Yes,No,,,2,No,No,,Yes,,3,No,No,,,2,5cf83d28310c7a0001a9cf2e,,60956
2022-10-11 22:16:55,2022-10-11 22:21:48,IP Address,68.14.77.92,100,293,True,2022-10-11 22:21:49,R_a4BWTqY9ES9ocjD,,,,,41.8333,-71.4314,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,Black or African American,,Very liberal,At least once every day,Always,"Yes, sometimes",Usually either spoilers of something I have not read or seen yet or Cooking videos,I clicked on the 3 dots next to the video to don't recommend me or don't show this channel,,Video,Yes,No,,,2,2,Yes,Yes,,2,,Yes,Yes,,Yes,1- not at all effective,,Yes,Yes,,5- completely effective,,620bde00a922fc3f247f6d88,,39579
2022-10-11 21:53:20,2022-10-11 22:22:02,IP Address,174.85.246.186,100,1721,True,2022-10-11 22:22:02,R_1eICgiGHaRygm2x,,,,,34.3454,-86.274,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Moderate,At least once every day,Always,"Yes, sometimes","songs, videos with bad language",I ignored them,,video,Yes,No,,,4,2,Yes,No,,,2,No,No,,Yes,,4,No,No,,,4,5bcc1fce4249b20001bc99f1,,71791
2022-10-11 22:04:15,2022-10-11 22:22:17,IP Address,148.74.192.127,100,1081,True,2022-10-11 22:22:17,R_3rNVdwaKUrnjhXN,,,,,40.9186,-73.8932,anonymous,EN,I consent to participate in this survey,Less than high school degree,Man,,Black or African American,,Moderate,At least once every day,Always,"Yes, very frequently",its a bunch of videos similar towhat i  watch so like music videos and superhero movies things like racism and nasty things would be offensive to me.,id most likely delete my history or search history or likely both.,,video,Yes,Yes,,5- completely effective,,5- completely effective,Yes,Yes,,3,,Yes,Not sure,,Yes,,5- completely effective,Not sure,No,,,5- completely effective,6293e6c41fde6ff01b69760b,,85805
2022-10-11 22:16:43,2022-10-11 22:22:21,IP Address,98.46.113.21,100,337,True,2022-10-11 22:22:21,R_2SubZ7APbxaDE0E,,,,,44.9509,-93.3366,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,"White,Prefer to self-describe",Jewish,Very liberal,At least once every day,Most of the time,"Yes, sometimes",I've had videos recommended to me about criminals and scary real life crime cases.,"I sometimes just ignored them, but, other times, I have clicked those three dots beside the video thumbnail and chose the option to no longer be recommended videos from the uploader's channels.",,video,Yes,Yes,,5- completely effective,,2,Yes,No,,,2,Yes,Yes,,Yes,4,,Yes,Yes,,4,,61562037d8d42a74687762c6,,55908
2022-10-11 22:15:02,2022-10-11 22:22:44,IP Address,159.235.36.132,100,461,True,2022-10-11 22:22:44,R_2QMQs9oMajyYGwJ,,,,,34.8493,-82.4041,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Asian or Asian American,Hispanic, Latino, Latina, or Latinx,White",,Liberal,At least once every day,Most of the time,"Yes, very frequently",a lot of times it's content creators i'm not interested in. sometimes i'll get conservative political videos in spite of only watching left wing content.,"i click ""not interested"" or ""don't show me this channel"" or something like that",,video,Yes,Yes,,4,,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,2,,Yes,Yes,,4,,5bb7d8139b5f7e0001d43a6c,"for your political question, it should not be liberal vs conservative. liberal is not left-wing. a socialist is not a liberal. left vs right would make more sense. please be more inclusive with your political questions.",92784
2022-10-11 22:16:54,2022-10-11 22:22:44,IP Address,73.93.58.132,100,350,True,2022-10-11 22:22:45,R_1FOGjEfbHsLLy1w,,,,,34.8395,-120.3905,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Moderate,At least once every day,Always,"Yes, rarely",videos that have inappropriate language in the title in one way or another,click the not interested button,,video,No,No,,,4,2,Yes,No,,,2,Yes,Yes,,Yes,4,,No,No,,,4,6164f968bc130e92452ae058,,40591
2022-10-11 22:10:28,2022-10-11 22:23:10,IP Address,71.210.103.170,100,761,True,2022-10-11 22:23:10,R_3rM3uevg50RLBZ7,,,,,35.0987,-77.1045,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Woman,,White,,Very liberal,At least once every day,Always,"Yes, rarely","political, right wing. Fox and friends etc.",clicked on the not interested button,,video,No,No,,,2,2,Yes,Yes,,1- not at all effective,,Yes,Yes,,Yes,4,,No,No,,,4,60a2c2ea04fc6b2de2f14da9,"I watch youtube everyday for several hours each day and somehow did not know that the 'don't recommend channel' was even an option! thank you for pointing it out :) As for the 'don't like' button, pretty sure the channels don't care which you push up or down because interaction is interaction and boosts the channels stats regardless. Maybe? hmm.",16472
2022-10-11 22:15:51,2022-10-11 22:23:25,IP Address,75.80.162.189,100,454,True,2022-10-11 22:23:25,R_r2amZWJmS1jznnr,,,,,33.9212,-118.1424,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,"Hispanic, Latino, Latina, or Latinx",,Very liberal,At least once every day,Always,"Yes, rarely",self harming and suicidal talking and depression,I pressed the actions and put that I wasnt interested in them,,video,Yes,Yes,,4,,2,Yes,No,,,4,Yes,Yes,,Yes,4,,Not sure,No,,,4,61010400617800821cac834e,Great survey!,56458
2022-10-11 21:57:19,2022-10-11 22:23:28,IP Address,99.130.252.107,100,1569,True,2022-10-11 22:23:29,R_1eF3eL4lEWzNAAo,,,,,37.2507,-121.836,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,Middle Eastern or Northern African,,Very liberal,At least once every day,Always,"Yes, sometimes","political videos, too graphic etc ","pressed the three circles and hit 'not interested' ",,video,Yes,Yes,,3,,2,Yes,No,,,2,Yes,Yes,,Yes,4,,Yes,Yes,,4,,60ffa8b8baf716d020c22954,,67024
2022-10-11 22:17:23,2022-10-11 22:23:28,IP Address,68.10.255.205,100,365,True,2022-10-11 22:23:29,R_1P5cIR56erSxoJT,,,,,36.9201,-76.2122,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,Black or African American,,Liberal,At least once every day,Always,"Yes, sometimes","Alt Right, conspiraices",not interested/delete from history,,video,Yes,Yes,,4,,2,Yes,Yes,,2,,Yes,Yes,,Yes,4,,No,No,,,3,5ecbecaf5d5a2e797beced09,,76554
2022-10-11 22:19:03,2022-10-11 22:24:12,IP Address,170.205.178.35,100,308,True,2022-10-11 22:24:13,R_12mvdOPiHhQV9cj,,,,,32.4011,-83.3202,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Moderate,At least once every day,Most of the time,"Yes, sometimes",Music I don't really like,"Clicked on the not interested button on the title of the video ",,Video,Yes,Yes,,3,,2,Yes,No,,,4,Yes,Yes,,Yes,4,,Yes,Yes,,4,,5d94d7d77587a900150ac8d0,,11864
2022-10-11 22:19:22,2022-10-11 22:24:48,IP Address,99.118.68.29,100,325,True,2022-10-11 22:24:48,R_3O2rluF8nckukob,,,,,31.8378,-106.538,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,"Black or African American,White",,Moderate,At least once every day,Never,"Yes, sometimes","Politics, influencers, news, religion, product reviews","I'm rarely logged in, so I can't select that I'm not interested. I usually just enter a search for something I am interested in and ignore the content for which I have no interest. ",,video,Yes,No,,,2,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,1- not at all effective,,No,No,,,3,61042c227fcf24751acd9a28,,45396
2022-10-11 22:18:24,2022-10-11 22:25:20,IP Address,24.4.203.51,100,415,True,2022-10-11 22:25:20,R_ZI5pjxcz70G08Hn,,,,,37.3793,-122.12,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,"Asian or Asian American,Hispanic, Latino, Latina, or Latinx,White",,Liberal,At least once every day,Most of the time,"Yes, sometimes","News, political commentary, things that aren’t very positive in nature",Nothing really. I just don’t click on those videos.,,video,Yes,No,,,2,2,Yes,No,,,2,No,No,,Yes,,4,No,No,,,4,5f309da05b67075083772c0b,,23181
2022-10-11 22:19:46,2022-10-11 22:25:21,IP Address,100.33.121.130,100,334,True,2022-10-11 22:25:21,R_2QyaooXksEMfpgN,,,,,41.1893,-74.0432,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Conservative,At least once every week,Less than half of the time,"Yes, rarely",Music videos that i consider to be trashy,None,,"""video""",No,No,,,2,2,No,No,,,2,No,No,,Yes,,2,No,No,,,2,5e4915503f7dd939f72a73f8,,42030
2022-10-11 22:18:46,2022-10-11 22:25:42,IP Address,96.242.150.215,100,416,True,2022-10-11 22:25:43,R_RFbXSGtsH1jEhI5,,,,,41.0351,-74.1386,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,White,,Moderate,At least once every day,Most of the time,"Yes, sometimes","annoying videos about celebrity gossip ","click 3 dots, not interested ",,video,Yes,No,,,4,2,Yes,Yes,,2,,Yes,Yes,,Yes,4,,Yes,No,,,3,5d946449f5241f0018fe2af2,,99467
2022-10-11 22:18:56,2022-10-11 22:25:58,IP Address,71.132.254.2,100,421,True,2022-10-11 22:25:58,R_2aQDsjaBmBkuRUa,,,,,29.522,-98.5305,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Man,,White,,Moderate,At least once every day,Most of the time,"Yes, sometimes",Generally news videos from untrustworthy sources,Most of the time I navigate away from the page or click not interested,,video,Not sure,No,,,2,2,Yes,No,,,2,Yes,Yes,,Yes,4,,Yes,Yes,,4,,5c5676fd9fcbc40001dc603b,,20648
2022-10-11 22:18:40,2022-10-11 22:26:03,IP Address,73.118.176.168,100,442,True,2022-10-11 22:26:03,R_2PzC9s6Ww20DWEU,,,,,47.3667,-122.1249,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,"Hispanic, Latino, Latina, or Latinx",,Liberal,At least once every day,Always,"Yes, rarely","Sometimes I will get overtly political videos recommend to me for which I have no interest in ",There is an option to remove video from recommendations,,"video ",Yes,No,,,1- not at all effective,2,Yes,No,,,1- not at all effective,Yes,Yes,,Yes,5- completely effective,,Yes,Yes,,5- completely effective,,6331833c4f06e9f9e4839390,"Interesting but engaging survey ",53772
2022-10-11 22:15:07,2022-10-11 22:26:26,IP Address,66.8.182.148,100,679,True,2022-10-11 22:26:27,R_3RxtyunTq11p9G1,,,,,21.4337,-158.1767,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Moderate,At least once every day,Always,"Yes, rarely",Abortion talk videos were a little concerning to have pop up while playing youtube on the family TV,I just quickly clicked to a different video for it to go away,,video,No,No,,,5- completely effective,2,Yes,No,,,Not sure,No,No,,Yes,,5- completely effective,No,No,,,5- completely effective,5d8186b89d5990001958d771,Easy to follow along with visuals! Thanks!,71845
2022-10-11 22:23:31,2022-10-11 22:26:28,IP Address,68.173.78.57,100,177,True,2022-10-11 22:26:28,R_2VygfFT91zHf8vL,,,,,40.781,-73.9501,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,White,,Very liberal,At least once every week,Always,"Yes, sometimes",About children/babies,"I ignored them and hoped the algorithm would show me less of it ",,video,No,No,,,4,2,Yes,No,,,4,Yes,No,,Yes,,4,Yes,No,,,4,5e79352ea4d7d30d65532c51,,62503
2022-10-11 21:49:27,2022-10-11 22:26:47,IP Address,76.116.237.38,100,2240,True,2022-10-11 22:26:47,R_2VL9m4jEs8b9H9e,,,,,39.638,-74.7728,anonymous,EN,I consent to participate in this survey,"High school degree or equivalent (e.g., GED)",Man,,White,,Moderate,At least once every day,Always,"Yes, sometimes",Fad diets that are dangerous,I clicked the dots next to the video and clicked not interested,,video,Yes,No,,,1- not at all effective,2,Yes,Yes,,Not sure,,Yes,Yes,,Yes,Not sure,,Yes,Yes,,5- completely effective,,5a198755f2e3460001edc5c9,,69212
2022-10-11 22:22:22,2022-10-11 22:26:48,IP Address,72.107.189.118,100,266,True,2022-10-11 22:26:48,R_1ps2QXZpqgrajh2,,,,,47.6722,-122.1257,anonymous,EN,I consent to participate in this survey,Graduate degree,Woman,,Asian or Asian American,,Liberal,At least once every week,Most of the time,"Yes, sometimes",They were random videos that weren't relevant to what I was watching nor of content I was interested in.,I ignored them,,video,Yes,Yes,,3,,2,Yes,No,,,3,No,No,,Yes,,3,No,No,,,3,5f6eb18408ed4c3fa68fbf8a,None,48563
2022-10-11 22:20:54,2022-10-11 22:26:53,IP Address,99.187.241.77,100,358,True,2022-10-11 22:26:53,R_1k19Q4tBJLF3ILw,,,,,32.6587,-97.1617,anonymous,EN,I consent to participate in this survey,Bachelor degree,Man,,White,,Moderate,At least once every day,Most of the time,"Yes, very frequently",conspiracy and hate speech,report it,,video,No,No,,,1- not at all effective,2,Yes,No,,,1- not at all effective,Yes,No,,Yes,,1- not at all effective,No,No,,,1- not at all effective,62bb5f8e69db3057664fbed3,,56657
2022-10-11 22:18:21,2022-10-11 22:27:01,IP Address,174.71.112.6,100,520,True,2022-10-11 22:27:02,R_AjLbFUaAtGN44al,,,,,41.2767,-96.2434,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every week,Always,"Yes, sometimes","scammers, vehicles, country music","I don't usually do anything except that I don't click to watch them. ",,video,No,Not sure,,,4,2,Yes,Yes,,4,,No,Not sure,,Yes,,4,No,Not sure,,,3,58cefdb030c4cf0001ceb3ac,,27886
2022-10-11 22:16:58,2022-10-11 22:27:15,IP Address,71.135.73.157,100,616,True,2022-10-11 22:27:15,R_28BulTsRNsUTNeN,,,,,33.5137,-83.8699,anonymous,EN,I consent to participate in this survey,Some college but no degree,Woman,,Black or African American,,Moderate,At least once every day,Rarely,"Yes, rarely",They were actually talking about senior benefits,I deleted it,,video,Yes,Yes,,4,,2,Not sure,No,,,5- completely effective,Not sure,Not sure,,Yes,,5- completely effective,Not sure,Not sure,,,5- completely effective,5f5023517ef2f019cf3ebb57,none,53123
2022-10-11 22:20:16,2022-10-11 22:27:17,IP Address,73.79.202.117,100,421,True,2022-10-11 22:27:17,R_3Dvzp3HHkw0PqRy,,,,,40.2692,-80.1611,anonymous,EN,I consent to participate in this survey,Bachelor degree,Woman,,White,,Liberal,At least once every week,Half of the time,"Yes, sometimes","It’s hard to remember exactly what they were, I just am often surprised and a bit put off by what they think of me. ","Most of the time I close the platform completely. ",,Video,Yes,No,,,3,2,Yes,No,,,1- not at all effective,No,No,,Yes,,3,No,No,,,2,617531b45568af8db14c3a1f,,10447
2022-10-11 22:22:23,2022-10-11 22:27:20,IP Address,73.101.108.178,100,297,True,2022-10-11 22:27:21,R_3fC6kEnXcyK877d,,,,,41.2723,-75.8887,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,"Hispanic, Latino, Latina, or Latinx",,Moderate,At least once every day,Always,"Yes, rarely",Suprising video topics compared to what I usually expect,Nothing I ignored it and waited for it to go away,,video,No,No,,,2,2,Yes,No,,,3,Yes,No,,Yes,,4,Yes,No,,,4,602aaad0543ec50f6af5cc79,,42287
2022-10-11 22:21:17,2022-10-11 22:27:22,IP Address,24.49.52.58,100,364,True,2022-10-11 22:27:22,R_3R2YMfYKZGuyIyV,,,,,39.6343,-77.7337,anonymous,EN,I consent to participate in this survey,Some college but no degree,Man,,White,,Very liberal,At least once every day,Always,"Yes, rarely","It was a YouTuber posting right-wing conspiracy theories. ","I clicked the box for ""don't show me this creator again"" or something along those lines. ",,video,No,No,,,5- completely effective,2,Yes,No,,,2,Yes,No,,Yes,,3,Yes,Yes,,5- completely effective,,5f9fb315ae6f085ff96c0cac,,17079
